date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:19:03	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:02%20GMT	https://gencapitals.com/storage/portfolio/mGOYqYRmbFkx6rjguHpWG1PPYOX1IgKj5q8Vxfy8.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/storage/portfolio/mGOYqYRmbFkx6rjguHpWG1PPYOX1IgKj5q8Vxfy8.png	(from https://gencapitals.com/portfolio)
11:19:03	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:02%20GMT	https://gencapitals.com/storage/portfolio/4KSGkRxsPQUQBqLTZTp3uxh1UhVEA0wudb8zGHfD.jpg	/home/joestack/websites/gencapital%20clone/gencapitals.com/storage/portfolio/4KSGkRxsPQUQBqLTZTp3uxh1UhVEA0wudb8zGHfD.jpg	(from https://gencapitals.com/portfolio)
11:19:04	26938/26938	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2027%20Feb%202020%2005:56:12%20GMT	https://gencapitals.com/assets2/fonts/Flaticond41d.eot?	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/fonts/Flaticond41dd41d.eot	(from https://gencapitals.com/assets2/fonts/flaticon.css)
11:19:05	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:03%20GMT	https://gencapitals.com/storage/portfolio/42jB2heYuchywGfgFPsG6PD7ZsP1S7VVfgkqZpIE.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/storage/portfolio/42jB2heYuchywGfgFPsG6PD7ZsP1S7VVfgkqZpIE.png	(from https://gencapitals.com/portfolio)
11:19:05	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:05%20GMT	https://gencapitals.com/storage/portfolio/iTgB94sUxeucMgJTH05sCblJx4crSyKNLKuHjyES.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/storage/portfolio/iTgB94sUxeucMgJTH05sCblJx4crSyKNLKuHjyES.png	(from https://gencapitals.com/portfolio)
11:19:05	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:05%20GMT	https://gencapitals.com/storage/portfolio/7tcDmV4qaQ4XX60EUf1IHHcY8cNtXt1H118j8Eve.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/storage/portfolio/7tcDmV4qaQ4XX60EUf1IHHcY8cNtXt1H118j8Eve.png	(from https://gencapitals.com/portfolio)
11:19:05	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:05%20GMT	https://gencapitals.com/storage/portfolio/xBqxqUKeiGotSrWrIs0hoxRQFD9QEkwM5kYKhCZK.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/storage/portfolio/xBqxqUKeiGotSrWrIs0hoxRQFD9QEkwM5kYKhCZK.png	(from https://gencapitals.com/portfolio)
11:19:06	13688/13688	---M--	200	added ('OK')	font/woff2	date:Thu,%2027%20Feb%202020%2005:56:12%20GMT	https://gencapitals.com/assets2/fonts/Flaticon.woff2	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/fonts/Flaticon.woff2	(from https://gencapitals.com/assets2/fonts/flaticon.css)
11:19:08	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:07%20GMT	https://gencapitals.com/assets2/images/service/readmore2.jpg	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/service/readmore2.jpg	(from https://gencapitals.com/thesis)
11:19:08	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:07%20GMT	https://gencapitals.com/storage/portfolio/a93eoDE2hYQ4NeqPUub9iV8Jj5xjETDhvoR0OR9l.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/storage/portfolio/a93eoDE2hYQ4NeqPUub9iV8Jj5xjETDhvoR0OR9l.png	(from https://gencapitals.com/portfolio)
11:19:08	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:07%20GMT	https://gencapitals.com/storage/portfolio/kKpUnl3sGnyHU2AXJD3nvoaXSguAS64jcpFs0tTQ.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/storage/portfolio/kKpUnl3sGnyHU2AXJD3nvoaXSguAS64jcpFs0tTQ.png	(from https://gencapitals.com/portfolio)
11:19:08	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:07%20GMT	https://gencapitals.com/assets2/images/service/readmore1.jpg	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/service/readmore1.jpg	(from https://gencapitals.com/thesis)
11:19:08	16564/16564	---M--	200	added ('OK')	font/woff	date:Thu,%2027%20Feb%202020%2005:56:12%20GMT	https://gencapitals.com/assets2/fonts/Flaticon.woff	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/fonts/Flaticon.woff	(from https://gencapitals.com/assets2/fonts/flaticon.css)
11:19:10	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:09%20GMT	https://gencapitals.com/assets2/images/escrow/1.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/escrow/1.png	(from https://gencapitals.com/forex)
11:19:10	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:09%20GMT	https://gencapitals.com/assets2/images/erc.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/erc.png	(from https://gencapitals.com/erc-20-portfolio)
11:19:14	26760/26760	---M--	200	added ('OK')	font/ttf	date:Thu,%2027%20Feb%202020%2005:56:10%20GMT	https://gencapitals.com/assets2/fonts/Flaticon.ttf	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/fonts/Flaticon.ttf	(from https://gencapitals.com/assets2/fonts/flaticon.css)
11:19:14	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:09%20GMT	https://gencapitals.com/assets2/images/nfp.jpeg	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/nfp.jpg	(from https://gencapitals.com/nfp)
11:19:15	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:09%20GMT	https://gencapitals.com/assets2/images/ieo.jpg	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/ieo.jpg	(from https://gencapitals.com/ieo)
11:19:16	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:15%20GMT	https://gencapitals.com/assets2/images/escrow/4.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/escrow/4.png	(from https://gencapitals.com/forex)
11:19:17	163485/163485	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2027%20Feb%202020%2005:56:10%20GMT	https://gencapitals.com/assets2/fonts/Flaticon.svg	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/fonts/Flaticon.svg	(from https://gencapitals.com/assets2/fonts/flaticon.css)
11:19:18	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:16%20GMT	https://gencapitals.com/assets2/images/meeting-1.jpg	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/meeting-1.jpg	(from https://gencapitals.com/affiliate-marketing)
11:19:18	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:17%20GMT	https://gencapitals.com/assets2/images/meeting-3.jpg	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/meeting-3.jpg	(from https://gencapitals.com/affiliate-marketing)
11:19:18	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:17%20GMT	https://gencapitals.com/assets2/images/meeting-2.jpg	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/meeting-2.jpg	(from https://gencapitals.com/affiliate-marketing)
11:19:18	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:16%20GMT	https://gencapitals.com/assets2/images/escrow/6.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/escrow/6.png	(from https://gencapitals.com/forex)
11:19:18	1415/1415	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Jun%202021%2011:25:30%20GMT	https://gencapitals.com/assets2/images/close.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/close.png	(from https://gencapitals.com/style.css)
11:19:20	31/31	UR-M--	412	error ('Precondition%20Failed')	image/png	date:Sat,%2003%20Jun%202023%2010:19:19%20GMT	https://www.bing.com/th?id=ODF.xJeI9n0sq43e8acqzUtULA&pid=news	/home/joestack/websites/gencapital%20clone/www.bing.com/the23f.png	(from https://gencapitals.com/news)
11:19:20	31/31	UR-M--	412	error ('Precondition%20Failed')	image/png	date:Sat,%2003%20Jun%202023%2010:19:19%20GMT	https://www.bing.com/th?id=ODF.UYNf2ah7KBeyh4E8hy_jZQ&pid=news	/home/joestack/websites/gencapital%20clone/www.bing.com/th2b93.png	(from https://gencapitals.com/news)
11:19:20	438518/438518	URF---	200	added ('OK%20(cached)')	image/jpeg		https://insidebitcoins.com/wp-content/uploads/2023/06/kanchanara-TU1XHpTfcvg-unsplash-scaled.jpg	/home/joestack/websites/gencapital%20clone/insidebitcoins.com/wp-content/uploads/2023/06/kanchanara-TU1XHpTfcvg-unsplash-scaled.jpg	(from https://gencapitals.com/news)
11:19:20	62719/62719	UR-M-Z	200	added ('OK')	image/jpeg	etag:%2275884c0e38a00975a3bc3d12cf6a41b8%22	https://feeds.abplive.com/onecms/images/uploaded-images/2023/06/03/ca09027b762982d70799e4b7af9f59351685768358047613_original.jpg?impolicy=abp_cdn&imwidth=1200&imheight=628	/home/joestack/websites/gencapital%20clone/feeds.abplive.com/onecms/images/uploaded-images/2023/06/03/ca09027b762982d70799e4b7af9f59351685768358047613_originald793.jpg	(from https://gencapitals.com/news)
11:19:21	1622/1622	---M--	200	added ('OK')	image/png	date:Mon,%2031%20May%202021%2010:37:42%20GMT	https://gencapitals.com/assets2/images/service/shape.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/service/shape.png	(from https://gencapitals.com/style.css)
11:19:22	335303/335303	URF---	200	added ('OK%20(cached)')	image/jpeg		https://g.foolcdn.com/editorial/images/734196/bitcoin-to-the-moon-bullish-cryptocurrency-btc-2.jpg	/home/joestack/websites/gencapital%20clone/g.foolcdn.com/editorial/images/734196/bitcoin-to-the-moon-bullish-cryptocurrency-btc-2.jpg	(from https://gencapitals.com/news)
11:19:22	31/31	UR-M--	412	error ('Precondition%20Failed')	image/png	date:Sat,%2003%20Jun%202023%2010:19:21%20GMT	https://www.bing.com/th?id=ODF.4QjIDUvHz3Rc67mtMVQu7A&pid=news	/home/joestack/websites/gencapital%20clone/www.bing.com/th2afb.png	(from https://gencapitals.com/news)
11:19:22	32491/32491	URF---	200	added ('OK%20(cached)')	image/jpeg		https://i.insider.com/647ace0ba52c4b00193683ee?width=1200&format=jpeg	/home/joestack/websites/gencapital%20clone/i.insider.com/647ace0ba52c4b00193683eeba33.jpg	(from https://gencapitals.com/news)
11:19:22	31/31	UR-M--	412	error ('Precondition%20Failed')	image/png	date:Sat,%2003%20Jun%202023%2010:19:21%20GMT	https://www.bing.com/th?id=ODF.NQMhS3nMSzM3OoefIZqTyg&pid=news	/home/joestack/websites/gencapital%20clone/www.bing.com/th5e4c.png	(from https://gencapitals.com/news)
11:19:22	304571/304571	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.kxan.com/wp-content/uploads/sites/40/2022/11/681e434e221440e38dc932ed77ce616b.jpg?w=1280	/home/joestack/websites/gencapital%20clone/www.kxan.com/wp-content/uploads/sites/40/2022/11/681e434e221440e38dc932ed77ce616b8a01.jpg	(from https://gencapitals.com/news)
11:19:24	179674/179674	--F---	200	added ('OK%20(cached)')	text/html		https://arizent.brightspotcdn.com/dims4/default/d780c8b/2147483647/strip/true/crop/1600x840+0+180/resize/1200x630!/quality/90/?url=https%3A%2F%2Fsource-media-brightspot.s3.amazonaws.com%2F16%2Fc1%2F50e721ff49bfaa845c001e041e9d%2Funtitled-1.jpg	/home/joestack/websites/gencapital%20clone/arizent.brightspotcdn.com/dims4/default/d780c8b/2147483647/strip/true/crop/1600x840+0+180/resize/1200x630!/quality/90/index6327.html	(from https://gencapitals.com/news)
11:19:24	146654/146654	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.thestreet.com/.image/t_share/MTgxMjQ4MDg4MzExMDgwMjk2/saturday-night-live-elon-musk.jpg	/home/joestack/websites/gencapital%20clone/www.thestreet.com/.image/t_share/MTgxMjQ4MDg4MzExMDgwMjk2/saturday-night-live-elon-musk.jpg	(from https://gencapitals.com/news)
11:19:24	3989/3989	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Jun%202021%2020:00:10%20GMT	https://gencapitals.com/assets2/images/service/shape2.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/service/shape2.png	(from https://gencapitals.com/style.css)
11:19:25	150131/150131	---M--	200	added ('OK')	image/jpeg	etag:%22f30ca53ac672ee5a9116c2e0cc5353e7%22	https://onecms-res.cloudinary.com/image/upload/s--eGzea-Vs--/fl_relative,g_south_east,l_one-cms:core:watermark:ap_data-1,w_0.1/f_auto,q_auto/c_fill,g_auto,h_676,w_1200/v1/one-cms/core/europe_crypto_rules_36249.jpg?itok=8AxOs_Ss	/home/joestack/websites/gencapital%20clone/onecms-res.cloudinary.com/image/upload/s--eGzea-Vs--/fl_relative,g_south_east,l_one-cms_core_waterma/f_auto,q_auto/c_fill,g_auto,h_676,w_1200/v1/one-cms/core/europe_crypto_rules_36249.bdc5ee.dela	(from https://gencapitals.com/news)
11:19:26	31/31	UR-M--	412	error ('Precondition%20Failed')	image/png	date:Sat,%2003%20Jun%202023%2010:19:25%20GMT	https://www.bing.com/th?id=ODF.1DZ_JhFp0wvfm_WCXhrgng&pid=news	/home/joestack/websites/gencapital%20clone/www.bing.com/th3df3.png	(from https://gencapitals.com/news)
11:19:27	105518/105518	URF---	200	added ('OK%20(cached)')	image/png		https://techbullion.com/wp-content/uploads/2023/06/Dogetti-2.png	/home/joestack/websites/gencapital%20clone/techbullion.com/wp-content/uploads/2023/06/Dogetti-2.png	(from https://gencapitals.com/news)
11:19:27	2085674/2085674	URF---	200	added ('OK%20(cached)')	image/png		https://www.benzinga.com/files/images/story/2023/1685732421_0.png?optimize=medium&dpr=2&auto=webp&width=3840	/home/joestack/websites/gencapital%20clone/www.benzinga.com/files/images/story/2023/1685732421_0bfa4.png	(from https://gencapitals.com/news)
11:19:27	3930/3930	---M--	200	added ('OK')	image/png	date:Mon,%2031%20May%202021%2010:33:30%20GMT	https://gencapitals.com/assets2/images/counter/counter-bg.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/counter/counter-bg.png	(from https://gencapitals.com/style.css)
11:19:28	1843642/1843642	URF---	200	added ('OK%20(cached)')	image/png		https://insidebitcoins.com/wp-content/uploads/2023/06/Mira-Muratis-Twitter-Hacked.png	/home/joestack/websites/gencapital%20clone/insidebitcoins.com/wp-content/uploads/2023/06/Mira-Muratis-Twitter-Hacked.png	(from https://gencapitals.com/news)
11:19:28	2157528/2157528	URF---	200	added ('OK%20(cached)')	image/png		https://www.benzinga.com/files/images/story/2023/1685718013_0.png?optimize=medium&dpr=2&auto=webp&width=3840	/home/joestack/websites/gencapital%20clone/www.benzinga.com/files/images/story/2023/1685718013_0bfa4.png	(from https://gencapitals.com/news)
11:19:28	90010/90010	URF---	200	added ('OK%20(cached)')	image/jpeg		https://techbullion.com/wp-content/uploads/2023/06/Big-Eyes-Coin-1-1000x600.jpg	/home/joestack/websites/gencapital%20clone/techbullion.com/wp-content/uploads/2023/06/Big-Eyes-Coin-1-1000x600.jpg	(from https://gencapitals.com/news)
11:19:28	4539/4539	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2003%20Jun%202023%2010:19:28%20GMT	https://s.yimg.com/ny/api/res/1.2/7fsgKtLt2jrZ_OKTy2TUMQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://media.zenfs.com/en/decrypt_media_980/94ba2834c8394dd853dc3092520f8c83	/home/joestack/websites/gencapital%20clone/s.yimg.com/ny/api/res/1.2/7fsgKtLt2jrZ_OKTy2TUMQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https_/media.zenfs.com/en/decrypt_media_980/94ba2834c8394dd853dc3092520f8c83.jpg	(from https://gencapitals.com/news)
11:19:30	31/31	UR-M--	412	error ('Precondition%20Failed')	image/png	date:Sat,%2003%20Jun%202023%2010:19:29%20GMT	https://www.bing.com/th?id=ODF.nYADEgS75l8rdCg9D-p_OQ&pid=news	/home/joestack/websites/gencapital%20clone/www.bing.com/th7237.png	(from https://gencapitals.com/news)
11:19:30	64552/64552	URF---	200	added ('OK%20(cached)')	image/jpeg		https://static01.nyt.com/images/2023/06/03/multimedia/03dc-biden-debt-kvlt/03dc-biden-debt-kvlt-facebookJumbo.jpg	/home/joestack/websites/gencapital%20clone/static01.nyt.com/images/2023/06/03/multimedia/03dc-biden-debt-kvlt/03dc-biden-debt-kvlt-facebookJumbo.jpg	(from https://gencapitals.com/news)
11:19:30	672221/672221	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.newsleader.com/gcdn/-mm-/901821cc9ea85f5ddfd77d680f7447982d4b7687/c=0-104-3000-1792/local/-/media/2020/09/09/Norwich/ghows-CT-200719900-aa85b4e2.jpg?width=3000&height=1688&fit=crop&format=pjpg&auto=webp	/home/joestack/websites/gencapital%20clone/www.newsleader.com/gcdn/-mm-/901821cc9ea85f5ddfd77d680f7447982d4b7687/c=0-104-3000-1792/local/-/media/2020/09/09/Norwich/ghows-CT-200719900-aa85b4e296b3.jpg	(from https://gencapitals.com/news)
11:19:30	13880/13880	---M--	200	added ('OK')	image/png	date:Mon,%2031%20May%202021%2010:48:02%20GMT	https://gencapitals.com/assets2/images/case/case-studies-bg-1.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/case/case-studies-bg-1.png	(from https://gencapitals.com/style.css)
11:19:31	31/31	UR-M--	412	error ('Precondition%20Failed')	image/png	date:Sat,%2003%20Jun%202023%2010:19:31%20GMT	https://www.bing.com/th?id=ODF.A3FRCDsKOgKnvnM0bzdpIw&pid=news	/home/joestack/websites/gencapital%20clone/www.bing.com/th42f4.png	(from https://gencapitals.com/news)
11:19:31	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:31%20GMT	https://gencapitals.com/assets2/images/blog/defaultProvider.jpg	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/blog/defaultProvider.jpg	(from https://gencapitals.com/news)
11:19:31	101804/101804	UR-MC-	200	added ('OK')	image/jpeg	etag:%22e030a02db8291d3ed1b8e2397790821c%22	https://bloximages.chicago2.vip.townnews.com/billingsgazette.com/content/tncms/assets/v3/editorial/8/78/87848414-4df8-510d-9de6-145e05c6a0d2/5e068d5467946.image.jpg?crop=1700%2C893%2C0%2C137&resize=1200%2C630&order=crop%2Cresize	/home/joestack/websites/gencapital%20clone/bloximages.chicago2.vip.townnews.com/billingsgazette.com/content/tncms/assets/v3/editorial/8/78/87848414-4df8-510d-9de6-145e05c6a0d2/5e068d5467946.image9b03.jpg	(from https://gencapitals.com/news)
11:19:31	66367/66367	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.cryptopolitan.com/wp-content/uploads/2023/06/apts.jpg	/home/joestack/websites/gencapital%20clone/www.cryptopolitan.com/wp-content/uploads/2023/06/apts.jpg	(from https://gencapitals.com/news)
11:19:32	2886/2886	---M--	200	added ('OK')	image/png	date:Mon,%2031%20May%202021%2010:48:54%20GMT	https://gencapitals.com/assets2/images/case/shape.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/case/shape.png	(from https://gencapitals.com/style.css)
11:19:33	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:33%20GMT	https://gencapitals.com/assets2/images/mt5.jpg	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/mt5.jpg	(from https://gencapitals.com/mt5)
11:19:33	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	image/jpeg	date:Sat,%2003%20Jun%202023%2010:19:33%20GMT	https://i.cdn.newsbytesapp.com/images/l37620230603113956.jpeg	/home/joestack/websites/gencapital%20clone/i.cdn.newsbytesapp.com/images/l37620230603113956.jpeg	(from https://gencapitals.com/news)
11:19:34	4943/4943	---M--	200	added ('OK')	image/png	date:Mon,%2031%20May%202021%2010:41:32%20GMT	https://gencapitals.com/assets2/images/tab/tab-bg.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/tab/tab-bg.png	(from https://gencapitals.com/style.css)
11:19:35	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:34%20GMT	https://gencapitals.com/assets2/images/breadcrumbs/blog-single.jpg	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/breadcrumbs/blog-single.jpg	(from https://gencapitals.com/thesis/gencapitals-investment-thesis)
11:19:35	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:34%20GMT	https://gencapitals.com/assets2/images/breadcrumbs/blog-single-mobile.jpg	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/breadcrumbs/blog-single-mobile.jpg	(from https://gencapitals.com/thesis/gencapitals-investment-thesis)
11:19:35	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:35%20GMT	https://gencapitals.com/assets2/images/blog-single/author2.jpg	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/blog-single/author2.jpg	(from https://gencapitals.com/thesis/gencapitals-investment-thesis)
11:19:36	1512/1512	---M--	200	added ('OK')	image/png	date:Sun,%2023%20May%202021%2007:45:24%20GMT	https://gencapitals.com/assets2/images/clients/quote.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/clients/quote.png	(from https://gencapitals.com/style.css)
11:19:37	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:36%20GMT	https://gencapitals.com/assets2/images/blog-single/open_finance.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/blog-single/open_finance.png	(from https://gencapitals.com/thesis/gencapitals-investment-thesis)
11:19:38	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:37%20GMT	https://gencapitals.com/assets2/images/blog-single/eth_in_open_finance.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/blog-single/eth_in_open_finance.png	(from https://gencapitals.com/thesis/gencapitals-investment-thesis)
11:19:38	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:37%20GMT	https://gencapitals.com/assets2/images/blog-single/cooperate_compete.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/blog-single/cooperate_compete.png	(from https://gencapitals.com/thesis/gencapitals-investment-thesis)
11:19:38	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:37%20GMT	https://gencapitals.com/assets2/images/blog-single/Zynga.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/blog-single/Zynga.png	(from https://gencapitals.com/thesis/gencapitals-investment-thesis)
11:19:39	113318/113318	---M--	200	added ('OK')	image/png	date:Mon,%2031%20May%202021%2010:36:30%20GMT	https://gencapitals.com/assets2/images/cta/cta-bg1.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/cta/cta-bg1.png	(from https://gencapitals.com/style.css)
11:19:39	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:39%20GMT	https://gencapitals.com/assets2/fonts/ElegantIcons.eot	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/fonts/ElegantIcons.eot	(from https://gencapitals.com/assets2/fonts/elegant-icon.css)
11:19:39	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:39%20GMT	https://gencapitals.com/assets2/fonts/ElegantIconsd41d.eot?	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/fonts/ElegantIconsd41dd41d.eot	(from https://gencapitals.com/assets2/fonts/elegant-icon.css)
11:19:39	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:39%20GMT	https://gencapitals.com/assets2/images/blog-single/global_state_free_money.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/blog-single/global_state_free_money.png	(from https://gencapitals.com/thesis/gencapitals-investment-thesis)
11:19:41	253738/253738	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Jun%202021%2003:41:24%20GMT	https://gencapitals.com/assets2/images/faq/bg1.jpg	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/faq/bg1.jpg	(from https://gencapitals.com/style.css)
11:19:41	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:41%20GMT	https://gencapitals.com/assets2/fonts/ElegantIcons.woff	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/fonts/ElegantIcons.woff	(from https://gencapitals.com/assets2/fonts/elegant-icon.css)
11:19:41	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:41%20GMT	https://gencapitals.com/assets2/fonts/ElegantIcons.ttf	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/fonts/ElegantIcons.ttf	(from https://gencapitals.com/assets2/fonts/elegant-icon.css)
11:19:41	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:41%20GMT	https://gencapitals.com/assets2/fonts/Flaticon.woff	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/fonts/Flaticon.woff	(from https://gencapitals.com/assets2/fonts/flaticon.css)
11:19:43	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:43%20GMT	https://gencapitals.com/assets2/images/faq/bg1.jpg	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/faq/bg1.jpg	(from https://gencapitals.com/style.css)
11:19:43	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:43%20GMT	https://gencapitals.com/assets2/images/cta/cta-bg1.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/cta/cta-bg1.png	(from https://gencapitals.com/style.css)
11:19:43	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:43%20GMT	https://gencapitals.com/assets2/fonts/Flaticon.ttf	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/fonts/Flaticon.ttf	(from https://gencapitals.com/assets2/fonts/flaticon.css)
